order_id,operation_seq,machine_id,start,end,is_primary
MO_01041,6,FIN_M2,2026-01-08 08:00:00,2026-01-08 08:28:00,True
MO_01041,7,INS_M1,2026-01-08 08:34:00,2026-01-08 08:51:00,True
MO_01039,1,MIX_M4,2026-01-26 08:29:00,2026-01-26 08:51:00,True
MO_01039,2,CAL_M4,2026-01-26 10:18:00,2026-01-26 10:56:00,True
MO_01039,3,EXT_M1,2026-01-26 11:11:00,2026-01-26 11:36:00,True
MO_01039,4,BLD_M4,2026-01-26 11:59:00,2026-01-26 12:29:00,True
MO_01039,5,BLD_M3,2026-01-26 12:34:00,2026-01-26 13:37:00,False
MO_01039,6,CUR_M3,2026-01-26 14:38:00,2026-01-26 15:03:00,False
MO_01039,7,BLD_M1,2026-01-26 15:18:00,2026-01-26 15:30:00,False
MO_01037,1,MIX_M1,2026-01-16 15:00:00,2026-01-16 15:11:00,True
MO_01037,2,CUR_M3,2026-01-16 16:21:00,2026-01-16 16:43:00,False
MO_01037,3,CUR_M7,2026-01-16 17:06:00,2026-01-16 17:46:00,False
MO_01037,4,BLD_M2,2026-01-16 17:46:00,2026-01-16 18:08:00,False
MO_01037,5,INS_M3,2026-01-16 18:54:00,2026-01-16 20:22:00,False
MO_01037,6,MIX_M4,2026-01-16 21:20:00,2026-01-16 21:48:00,False
MO_01037,7,INS_M3,2026-01-16 21:48:00,2026-01-16 22:02:00,False
MO_01031,1,INS_M2,2026-01-25 11:27:00,2026-01-25 11:41:00,False
MO_01031,2,BLD_M3,2026-01-25 12:26:00,2026-01-25 13:03:00,False
MO_01031,3,BLD_M1,2026-01-25 13:59:00,2026-01-25 14:15:00,False
MO_01031,4,INS_M3,2026-01-25 14:37:00,2026-01-25 14:58:00,False
MO_01031,5,BLD_M1,2026-01-25 14:58:00,2026-01-25 15:43:00,True
MO_01031,6,INS_M3,2026-01-25 15:43:00,2026-01-25 16:19:00,False
MO_01031,7,MIX_M2,2026-01-25 17:16:00,2026-01-25 17:35:00,False
MO_01031,8,FIN_M4,2026-01-25 18:29:00,2026-01-25 18:51:00,False
MO_01025,1,MIX_M1,2026-01-23 09:07:00,2026-01-23 09:17:00,False
MO_01025,2,EXT_M1,2026-01-23 09:56:00,2026-01-23 10:20:00,False
MO_01025,3,MIX_M1,2026-01-23 10:20:00,2026-01-23 10:45:00,False
MO_01025,4,MIX_M3,2026-01-23 10:57:00,2026-01-23 11:21:00,False
MO_01025,5,BLD_M6,2026-01-23 12:08:00,2026-01-23 12:46:00,True
MO_01025,6,CUR_M6,2026-01-23 13:30:00,2026-01-23 14:40:00,True
MO_01025,7,MIX_M4,2026-01-23 14:52:00,2026-01-23 15:15:00,False
MO_01025,8,FIN_M4,2026-01-23 15:30:00,2026-01-23 15:57:00,False
MO_01024,1,CUR_M4,2026-01-22 18:24:00,2026-01-22 18:37:00,False
MO_01024,2,CAL_M3,2026-01-22 18:56:00,2026-01-22 19:35:00,True
MO_01024,3,EXT_M3,2026-01-22 20:16:00,2026-01-22 20:34:00,True
MO_01024,4,BLD_M1,2026-01-22 21:23:00,2026-01-22 21:51:00,False
MO_01024,5,CUR_M3,2026-01-22 22:47:00,2026-01-22 23:21:00,False
MO_01024,6,MIX_M1,2026-01-23 01:04:00,2026-01-23 02:30:00,False
MO_01024,7,CUR_M5,2026-01-23 02:54:00,2026-01-23 03:20:00,False
MO_01024,8,FIN_M4,2026-01-23 03:46:00,2026-01-23 04:12:00,False
MO_01019,1,MIX_M3,2026-01-05 01:14:00,2026-01-05 01:24:00,True
MO_01019,2,CAL_M1,2026-01-05 01:39:00,2026-01-05 02:23:00,True
MO_01019,3,EXT_M5,2026-01-05 02:23:00,2026-01-05 03:01:00,True
MO_01019,4,EXT_M4,2026-01-05 03:49:00,2026-01-05 04:30:00,True
MO_01019,5,INS_M2,2026-01-05 04:55:00,2026-01-05 05:39:00,False
MO_01019,6,CUR_M4,2026-01-05 06:22:00,2026-01-05 07:40:00,True
MO_01019,7,CUR_M8,2026-01-05 07:40:00,2026-01-05 07:56:00,False
MO_01019,8,FIN_M3,2026-01-05 07:56:00,2026-01-05 08:08:00,False
MO_01014,1,INS_M2,2026-01-21 02:28:00,2026-01-21 02:58:00,False
MO_01014,2,EXT_M1,2026-01-21 03:05:00,2026-01-21 03:42:00,False
MO_01014,3,EXT_M2,2026-01-21 04:32:00,2026-01-21 04:56:00,True
MO_01014,4,BLD_M4,2026-01-21 05:53:00,2026-01-21 06:13:00,True
MO_01014,5,CUR_M6,2026-01-21 06:22:00,2026-01-21 07:17:00,True
MO_01014,6,MIX_M4,2026-01-21 07:34:00,2026-01-21 07:49:00,False
MO_01014,7,INS_M3,2026-01-21 08:25:00,2026-01-21 08:37:00,True
MO_01008,1,INS_M2,2026-01-27 13:34:00,2026-01-27 13:48:00,False
MO_01008,2,BLD_M1,2026-01-27 14:32:00,2026-01-27 15:09:00,False
MO_01008,3,CUR_M3,2026-01-27 15:53:00,2026-01-27 16:09:00,False
MO_01008,4,INS_M3,2026-01-27 16:58:00,2026-01-27 17:19:00,False
MO_01008,5,BLD_M1,2026-01-27 17:19:00,2026-01-27 18:04:00,True
MO_01008,6,INS_M3,2026-01-27 18:04:00,2026-01-27 18:40:00,False
MO_01008,7,MIX_M2,2026-01-27 18:40:00,2026-01-27 18:54:00,False
MO_01008,8,INS_M3,2026-01-27 18:54:00,2026-01-27 19:16:00,True
MO_01006,1,FIN_M2,2026-01-13 02:17:00,2026-01-13 02:44:00,False
MO_01006,2,CAL_M1,2026-01-13 03:15:00,2026-01-13 03:44:00,True
MO_01006,3,MIX_M2,2026-01-13 04:04:00,2026-01-13 04:40:00,False
MO_01006,4,CAL_M2,2026-01-13 05:00:00,2026-01-13 05:41:00,False
MO_01006,5,CUR_M4,2026-01-13 06:00:00,2026-01-13 07:17:00,False
MO_01006,6,FIN_M4,2026-01-13 07:53:00,2026-01-13 08:23:00,True
MO_01006,7,INS_M2,2026-01-13 09:20:00,2026-01-13 09:33:00,True
MO_01001,1,CUR_M1,2026-01-13 16:33:00,2026-01-13 16:54:00,False
MO_01001,2,FIN_M4,2026-01-13 17:01:00,2026-01-13 17:44:00,False
MO_01001,3,CAL_M1,2026-01-13 18:11:00,2026-01-13 18:32:00,False
MO_01001,4,CAL_M4,2026-01-13 18:39:00,2026-01-13 19:06:00,False
MO_01001,5,BLD_M2,2026-01-13 20:00:00,2026-01-13 21:02:00,False
MO_01001,6,FIN_M4,2026-01-13 21:02:00,2026-01-13 21:31:00,True
MO_01001,7,INS_M3,2026-01-13 22:09:00,2026-01-13 22:23:00,True
MO_00995,1,MIX_M2,2026-01-21 16:18:00,2026-01-21 16:46:00,True
MO_00995,2,CAL_M1,2026-01-21 17:00:00,2026-01-21 17:15:00,False
MO_00995,3,EXT_M2,2026-01-21 17:48:00,2026-01-21 18:11:00,True
MO_00995,4,EXT_M4,2026-01-21 18:32:00,2026-01-21 18:51:00,False
MO_00995,5,BLD_M6,2026-01-21 19:20:00,2026-01-21 19:53:00,True
MO_00995,6,CUR_M2,2026-01-21 20:09:00,2026-01-21 21:36:00,True
MO_00995,7,EXT_M5,2026-01-21 22:31:00,2026-01-21 22:56:00,False
MO_00995,8,INS_M2,2026-01-21 23:41:00,2026-01-22 00:02:00,True
MO_00991,1,CUR_M2,2026-01-21 21:40:00,2026-01-21 21:53:00,False
MO_00991,2,MIX_M1,2026-01-21 22:29:00,2026-01-21 23:14:00,False
MO_00991,3,EXT_M5,2026-01-21 23:41:00,2026-01-22 00:13:00,False
MO_00991,4,EXT_M5,2026-01-22 00:13:00,2026-01-22 00:52:00,False
MO_00991,5,CUR_M6,2026-01-22 01:07:00,2026-01-22 02:24:00,True
MO_00991,6,BLD_M4,2026-01-22 03:13:00,2026-01-22 03:36:00,False
MO_00991,7,INS_M1,2026-01-22 04:16:00,2026-01-22 04:27:00,True
MO_00985,1,MIX_M1,2026-01-18 00:39:00,2026-01-18 00:49:00,False
MO_00985,2,EXT_M1,2026-01-18 01:13:00,2026-01-18 01:37:00,False
MO_00985,3,MIX_M1,2026-01-18 01:37:00,2026-01-18 02:02:00,False
MO_00985,4,INS_M1,2026-01-18 02:20:00,2026-01-18 02:44:00,False
MO_00985,5,BLD_M6,2026-01-18 03:12:00,2026-01-18 03:50:00,True
MO_00985,6,CUR_M6,2026-01-18 04:01:00,2026-01-18 05:11:00,True
MO_00985,7,MIX_M4,2026-01-18 05:31:00,2026-01-18 05:54:00,False
MO_00985,8,FIN_M4,2026-01-18 06:40:00,2026-01-18 07:07:00,False
MO_00984,1,FIN_M2,2026-01-17 08:19:00,2026-01-17 08:32:00,False
MO_00984,2,CAL_M3,2026-01-17 08:32:00,2026-01-17 09:11:00,True
MO_00984,3,EXT_M3,2026-01-17 09:11:00,2026-01-17 09:29:00,True
MO_00984,4,BLD_M1,2026-01-17 10:18:00,2026-01-17 10:46:00,False
MO_00984,5,CUR_M3,2026-01-17 11:58:00,2026-01-17 12:32:00,False
MO_00984,6,BLD_M3,2026-01-17 13:02:00,2026-01-17 14:28:00,False
MO_00984,7,CUR_M5,2026-01-17 14:28:00,2026-01-17 14:49:00,False
MO_00984,8,FIN_M4,2026-01-17 15:15:00,2026-01-17 15:41:00,False
MO_00976,1,FIN_M2,2026-01-17 04:23:00,2026-01-17 04:39:00,False
MO_00976,2,CAL_M4,2026-01-17 05:17:00,2026-01-17 05:36:00,True
MO_00976,3,EXT_M4,2026-01-17 05:57:00,2026-01-17 06:17:00,True
MO_00976,4,CAL_M3,2026-01-17 07:11:00,2026-01-17 07:45:00,False
MO_00976,5,CAL_M3,2026-01-17 07:45:00,2026-01-17 08:24:00,False
MO_00976,6,CUR_M8,2026-01-17 09:19:00,2026-01-17 09:46:00,False
MO_00976,7,INS_M1,2026-01-17 10:20:00,2026-01-17 10:31:00,True
MO_00967,1,INS_M2,2026-01-16 01:10:00,2026-01-16 01:24:00,False
MO_00967,2,BLD_M1,2026-01-16 02:08:00,2026-01-16 02:45:00,False
MO_00967,3,CUR_M3,2026-01-16 03:29:00,2026-01-16 03:45:00,False
MO_00967,4,INS_M3,2026-01-16 04:44:00,2026-01-16 05:05:00,False
MO_00967,5,BLD_M1,2026-01-16 05:05:00,2026-01-16 05:50:00,True
MO_00967,6,INS_M1,2026-01-16 06:20:00,2026-01-16 07:02:00,False
MO_00967,7,MIX_M2,2026-01-16 08:01:00,2026-01-16 08:20:00,False
MO_00967,8,INS_M3,2026-01-16 08:20:00,2026-01-16 08:42:00,True
MO_00962,1,MIX_M3,2026-01-30 04:46:00,2026-01-30 04:56:00,True
MO_00962,2,FIN_M1,2026-01-30 05:18:00,2026-01-30 06:02:00,False
MO_00962,3,EXT_M5,2026-01-30 06:57:00,2026-01-30 07:35:00,True
MO_00962,4,EXT_M4,2026-01-30 08:23:00,2026-01-30 09:04:00,True
MO_00962,5,INS_M2,2026-01-30 09:29:00,2026-01-30 10:13:00,False
MO_00962,6,CUR_M4,2026-01-30 10:22:00,2026-01-30 11:40:00,True
MO_00962,7,CUR_M8,2026-01-30 12:10:00,2026-01-30 12:27:00,False
MO_00962,8,FIN_M3,2026-01-30 12:27:00,2026-01-30 12:39:00,False
MO_00961,1,CUR_M5,2026-01-29 14:33:00,2026-01-29 14:53:00,False
MO_00961,2,CAL_M4,2026-01-29 15:21:00,2026-01-29 15:44:00,True
MO_00961,3,FIN_M2,2026-01-29 15:52:00,2026-01-29 16:13:00,False
MO_00961,4,BLD_M5,2026-01-29 16:57:00,2026-01-29 17:45:00,True
MO_00961,5,EXT_M2,2026-01-29 18:43:00,2026-01-29 19:36:00,False
MO_00961,6,FIN_M4,2026-01-29 19:45:00,2026-01-29 20:07:00,True
MO_00961,7,INS_M1,2026-01-29 20:38:00,2026-01-29 21:02:00,False
MO_00956,1,MIX_M4,2026-01-13 19:35:00,2026-01-13 19:48:00,True
MO_00956,2,INS_M1,2026-01-13 20:43:00,2026-01-13 21:05:00,False
MO_00956,3,EXT_M3,2026-01-13 21:36:00,2026-01-13 21:54:00,True
MO_00956,4,CAL_M3,2026-01-13 22:18:00,2026-01-13 22:45:00,False
MO_00956,5,BLD_M3,2026-01-13 23:39:00,2026-01-14 00:59:00,False
MO_00956,6,FIN_M4,2026-01-14 01:39:00,2026-01-14 01:51:00,True
MO_00956,7,INS_M1,2026-01-14 01:51:00,2026-01-14 02:16:00,True
MO_00951,1,BLD_M3,2026-01-14 03:00:00,2026-01-14 03:21:00,False
MO_00951,2,FIN_M4,2026-01-14 04:20:00,2026-01-14 05:03:00,False
MO_00951,3,CAL_M1,2026-01-14 05:26:00,2026-01-14 05:47:00,False
MO_00951,4,CAL_M4,2026-01-14 06:32:00,2026-01-14 06:59:00,False
MO_00951,5,BLD_M2,2026-01-14 06:59:00,2026-01-14 07:59:00,False
MO_00951,6,FIN_M4,2026-01-14 07:59:00,2026-01-14 08:28:00,True
MO_00951,7,INS_M3,2026-01-14 09:01:00,2026-01-14 09:15:00,True
MO_00941,1,MIX_M3,2026-01-19 06:34:00,2026-01-19 06:44:00,True
MO_00941,2,FIN_M1,2026-01-19 06:49:00,2026-01-19 07:26:00,False
MO_00941,3,EXT_M5,2026-01-19 07:26:00,2026-01-19 08:04:00,True
MO_00941,4,EXT_M4,2026-01-19 08:04:00,2026-01-19 08:45:00,True
MO_00941,5,INS_M2,2026-01-19 08:45:00,2026-01-19 09:23:00,False
MO_00941,6,BLD_M4,2026-01-19 09:54:00,2026-01-19 11:12:00,False
MO_00941,7,CUR_M8,2026-01-19 11:12:00,2026-01-19 11:28:00,False
MO_00941,8,FIN_M3,2026-01-19 11:28:00,2026-01-19 11:40:00,False
MO_00935,1,CUR_M2,2026-01-28 20:58:00,2026-01-28 21:08:00,False
MO_00935,2,MIX_M1,2026-01-28 21:36:00,2026-01-28 22:21:00,False
MO_00935,3,EXT_M5,2026-01-28 23:05:00,2026-01-28 23:37:00,False
MO_00935,4,FIN_M2,2026-01-29 00:30:00,2026-01-29 01:16:00,False
MO_00935,5,CUR_M1,2026-01-29 02:06:00,2026-01-29 03:23:00,False
MO_00935,6,FIN_M2,2026-01-29 03:23:00,2026-01-29 03:46:00,True
MO_00935,7,INS_M1,2026-01-29 04:42:00,2026-01-29 04:53:00,True
MO_00932,1,MIX_M1,2026-01-23 02:14:00,2026-01-23 02:25:00,True
MO_00932,2,CUR_M3,2026-01-23 03:08:00,2026-01-23 03:30:00,False
MO_00932,3,CUR_M7,2026-01-23 03:30:00,2026-01-23 04:05:00,False
MO_00932,4,BLD_M2,2026-01-23 04:17:00,2026-01-23 04:43:00,False
MO_00932,5,CUR_M2,2026-01-23 05:12:00,2026-01-23 06:40:00,True
MO_00932,6,MIX_M4,2026-01-23 06:54:00,2026-01-23 07:22:00,False
MO_00932,7,INS_M3,2026-01-23 08:15:00,2026-01-23 08:32:00,False
MO_00929,1,EXT_M1,2026-01-16 22:09:00,2026-01-16 22:23:00,False
MO_00929,2,CAL_M2,2026-01-16 22:56:00,2026-01-16 23:12:00,False
MO_00929,3,CUR_M8,2026-01-16 23:42:00,2026-01-17 00:27:00,False
MO_00929,4,CAL_M4,2026-01-17 01:18:00,2026-01-17 02:05:00,False
MO_00929,5,CUR_M7,2026-01-17 02:53:00,2026-01-17 03:48:00,True
MO_00929,6,FIN_M4,2026-01-17 04:39:00,2026-01-17 04:59:00,False
MO_00929,7,INS_M3,2026-01-17 05:25:00,2026-01-17 05:45:00,True
MO_00922,1,MIX_M1,2026-01-31 04:02:00,2026-01-31 04:12:00,False
MO_00922,2,EXT_M1,2026-01-31 04:24:00,2026-01-31 04:48:00,False
MO_00922,3,MIX_M1,2026-01-31 04:48:00,2026-01-31 05:13:00,False
MO_00922,4,MIX_M3,2026-01-31 05:25:00,2026-01-31 05:49:00,False
MO_00922,5,EXT_M2,2026-01-31 06:23:00,2026-01-31 07:01:00,False
MO_00922,6,CUR_M6,2026-01-31 07:01:00,2026-01-31 08:11:00,True
MO_00922,7,MIX_M4,2026-01-31 08:23:00,2026-01-31 08:46:00,False
MO_00922,8,FIN_M4,2026-01-31 09:37:00,2026-01-31 10:04:00,False
MO_00921,1,CUR_M4,2026-01-30 11:40:00,2026-01-30 11:53:00,False
MO_00921,2,CAL_M3,2026-01-30 13:16:00,2026-01-30 13:55:00,True
MO_00921,3,EXT_M3,2026-01-30 14:00:00,2026-01-30 14:18:00,True
MO_00921,4,BLD_M1,2026-01-30 16:05:00,2026-01-30 16:33:00,False
MO_00921,5,BLD_M2,2026-01-30 16:47:00,2026-01-30 17:21:00,True
MO_00921,6,BLD_M3,2026-01-30 17:29:00,2026-01-30 18:55:00,False
MO_00921,7,MIX_M4,2026-01-30 19:36:00,2026-01-30 20:02:00,False
MO_00921,8,FIN_M4,2026-01-30 20:28:00,2026-01-30 20:54:00,False
MO_00918,1,MIX_M2,2026-01-17 13:50:00,2026-01-17 14:08:00,True
MO_00918,2,EXT_M1,2026-01-17 14:14:00,2026-01-17 14:59:00,False
MO_00918,3,EXT_M2,2026-01-17 15:47:00,2026-01-17 16:31:00,True
MO_00918,4,EXT_M5,2026-01-17 17:04:00,2026-01-17 17:43:00,True
MO_00918,5,BLD_M6,2026-01-17 17:52:00,2026-01-17 18:34:00,True
MO_00918,6,FIN_M3,2026-01-17 18:41:00,2026-01-17 20:06:00,False
MO_00918,7,FIN_M3,2026-01-17 20:06:00,2026-01-17 20:28:00,True
MO_00918,8,CUR_M5,2026-01-17 21:10:00,2026-01-17 21:40:00,False
MO_00917,1,INS_M1,2026-01-17 13:42:00,2026-01-17 14:06:00,False
MO_00917,2,CAL_M4,2026-01-17 14:59:00,2026-01-17 15:38:00,False
MO_00917,3,INS_M2,2026-01-17 16:14:00,2026-01-17 16:45:00,False
MO_00917,4,CUR_M2,2026-01-17 16:51:00,2026-01-17 17:19:00,False
MO_00917,5,FIN_M1,2026-01-17 17:43:00,2026-01-17 18:29:00,False
MO_00917,6,INS_M1,2026-01-17 18:29:00,2026-01-17 19:41:00,False
MO_00917,7,CAL_M1,2026-01-17 19:54:00,2026-01-17 20:12:00,False
MO_00917,8,CUR_M6,2026-01-17 20:40:00,2026-01-17 21:10:00,False
MO_00915,1,CUR_M4,2026-01-31 23:36:00,2026-01-31 23:47:00,False
MO_00915,2,BLD_M6,2026-02-01 00:46:00,2026-02-01 01:01:00,False
MO_00915,3,MIX_M1,2026-02-01 01:12:00,2026-02-01 01:38:00,False
MO_00915,4,EXT_M4,2026-02-01 02:15:00,2026-02-01 02:32:00,True
MO_00915,5,EXT_M3,2026-02-01 02:49:00,2026-02-01 03:23:00,True
MO_00915,6,EXT_M1,2026-02-01 04:01:00,2026-02-01 04:42:00,False
MO_00915,7,CUR_M2,2026-02-01 04:47:00,2026-02-01 06:13:00,True
MO_00915,8,CAL_M1,2026-02-01 06:54:00,2026-02-01 08:06:00,False
MO_00915,9,INS_M3,2026-02-01 08:26:00,2026-02-01 08:49:00,False
MO_00915,10,BLD_M3,2026-02-01 09:48:00,2026-02-01 10:10:00,False
MO_00912,1,FIN_M2,2026-02-01 07:05:00,2026-02-01 07:29:00,False
MO_00912,2,CUR_M8,2026-02-01 07:45:00,2026-02-01 08:28:00,False
MO_00912,3,BLD_M6,2026-02-01 08:52:00,2026-02-01 09:17:00,False
MO_00912,4,BLD_M5,2026-02-01 10:05:00,2026-02-01 10:29:00,True
MO_00912,5,CAL_M2,2026-02-01 10:49:00,2026-02-01 11:37:00,False
MO_00912,6,INS_M3,2026-02-01 12:27:00,2026-02-01 12:56:00,False
MO_00912,7,CAL_M3,2026-02-01 13:46:00,2026-02-01 14:14:00,False
MO_00907,1,EXT_M4,2026-01-09 18:32:00,2026-01-09 18:51:00,False
MO_00907,2,CUR_M5,2026-01-09 19:09:00,2026-01-09 19:54:00,False
MO_00907,3,CAL_M4,2026-01-09 20:15:00,2026-01-09 20:40:00,False
MO_00907,4,EXT_M4,2026-01-09 20:40:00,2026-01-09 21:01:00,True
MO_00907,5,BLD_M2,2026-01-09 21:34:00,2026-01-09 21:58:00,True
MO_00907,6,EXT_M3,2026-01-09 23:06:00,2026-01-09 23:50:00,False
MO_00907,7,MIX_M1,2026-01-10 00:44:00,2026-01-10 00:57:00,False
MO_00907,8,BLD_M5,2026-01-10 01:35:00,2026-01-10 02:02:00,False
MO_00903,1,BLD_M1,2026-01-09 18:49:00,2026-01-09 19:14:00,False
MO_00903,2,CAL_M4,2026-01-09 19:53:00,2026-01-09 20:15:00,True
MO_00903,3,CUR_M5,2026-01-09 21:09:00,2026-01-09 21:44:00,False
MO_00903,4,BLD_M6,2026-01-09 22:15:00,2026-01-09 22:35:00,True
MO_00903,5,CUR_M3,2026-01-10 00:18:00,2026-01-10 01:47:00,False
MO_00903,6,CUR_M2,2026-01-10 02:04:00,2026-01-10 02:21:00,False
MO_00903,7,BLD_M1,2026-01-10 02:21:00,2026-01-10 02:41:00,False
MO_00901,1,MIX_M1,2026-01-04 08:17:00,2026-01-04 08:41:00,True
MO_00901,2,INS_M1,2026-01-04 08:47:00,2026-01-04 09:06:00,False
MO_00901,3,EXT_M2,2026-01-04 10:05:00,2026-01-04 10:47:00,True
MO_00901,4,MIX_M4,2026-01-04 11:05:00,2026-01-04 11:48:00,False
MO_00901,5,BLD_M1,2026-01-04 14:47:00,2026-01-04 16:02:00,False
MO_00901,6,FIN_M3,2026-01-04 16:19:00,2026-01-04 16:31:00,True
MO_00901,7,EXT_M2,2026-01-04 16:31:00,2026-01-04 16:39:00,False
MO_00897,1,CUR_M2,2026-01-04 23:56:00,2026-01-05 00:09:00,False
MO_00897,2,MIX_M1,2026-01-05 00:45:00,2026-01-05 01:30:00,False
MO_00897,3,EXT_M5,2026-01-05 02:28:00,2026-01-05 03:00:00,False
MO_00897,4,EXT_M5,2026-01-05 03:01:00,2026-01-05 03:40:00,False
MO_00897,5,CUR_M1,2026-01-05 03:40:00,2026-01-05 04:40:00,False
MO_00897,6,FIN_M2,2026-01-05 05:24:00,2026-01-05 05:47:00,True
MO_00897,7,INS_M1,2026-01-05 05:53:00,2026-01-05 06:04:00,True
MO_00885,1,MIX_M1,2026-01-18 21:10:00,2026-01-18 21:25:00,True
MO_00885,2,EXT_M1,2026-01-18 21:53:00,2026-01-18 22:21:00,False
MO_00885,3,BLD_M3,2026-01-18 23:07:00,2026-01-18 23:44:00,False
MO_00885,4,BLD_M5,2026-01-18 23:57:00,2026-01-19 00:32:00,True
MO_00885,5,EXT_M2,2026-01-19 01:27:00,2026-01-19 02:09:00,False
MO_00885,6,FIN_M2,2026-01-19 03:25:00,2026-01-19 03:44:00,True
MO_00885,7,INS_M3,2026-01-19 04:33:00,2026-01-19 04:52:00,True
MO_00883,1,EXT_M2,2026-01-18 13:43:00,2026-01-18 13:56:00,False
MO_00883,2,BLD_M1,2026-01-18 15:11:00,2026-01-18 15:45:00,False
MO_00883,3,MIX_M3,2026-01-18 16:33:00,2026-01-18 17:13:00,False
MO_00883,4,BLD_M5,2026-01-18 17:37:00,2026-01-18 18:04:00,True
MO_00883,5,INS_M1,2026-01-18 18:50:00,2026-01-18 19:58:00,False
MO_00883,6,CUR_M1,2026-01-18 20:21:00,2026-01-18 20:40:00,False
MO_00883,7,CUR_M6,2026-01-18 20:50:00,2026-01-18 21:13:00,False
MO_00881,1,MIX_M1,2026-01-12 06:14:00,2026-01-12 06:25:00,True
MO_00881,2,CAL_M3,2026-01-12 06:57:00,2026-01-12 07:19:00,True
MO_00881,3,CUR_M7,2026-01-12 08:10:00,2026-01-12 08:50:00,False
MO_00881,4,BLD_M2,2026-01-12 09:45:00,2026-01-12 10:11:00,False
MO_00881,5,INS_M3,2026-01-12 10:37:00,2026-01-12 12:05:00,False
MO_00881,6,MIX_M4,2026-01-12 12:55:00,2026-01-12 13:23:00,False
MO_00881,7,INS_M3,2026-01-12 13:23:00,2026-01-12 13:37:00,False
MO_00877,1,MIX_M3,2026-01-06 17:50:00,2026-01-06 18:14:00,True
MO_00877,2,CAL_M2,2026-01-06 19:49:00,2026-01-06 20:28:00,True
MO_00877,3,EXT_M4,2026-01-06 21:15:00,2026-01-06 21:48:00,True
MO_00877,4,EXT_M1,2026-01-06 22:22:00,2026-01-06 22:58:00,False
MO_00877,5,BLD_M4,2026-01-06 23:42:00,2026-01-07 00:12:00,True
MO_00877,6,CUR_M1,2026-01-07 00:52:00,2026-01-07 02:03:00,True
MO_00877,7,FIN_M3,2026-01-07 02:39:00,2026-01-07 02:54:00,True
MO_00877,8,INS_M2,2026-01-07 03:35:00,2026-01-07 03:51:00,True
MO_00875,1,CUR_M8,2026-01-30 01:56:00,2026-01-30 02:18:00,False
MO_00875,2,CAL_M4,2026-01-30 03:00:00,2026-01-30 03:31:00,True
MO_00875,3,EXT_M4,2026-01-30 03:48:00,2026-01-30 04:27:00,True
MO_00875,4,CUR_M2,2026-01-30 05:13:00,2026-01-30 05:59:00,False
MO_00875,5,CUR_M4,2026-01-30 06:06:00,2026-01-30 06:54:00,False
MO_00875,6,BLD_M4,2026-01-30 07:28:00,2026-01-30 07:58:00,False
MO_00875,7,FIN_M1,2026-01-30 09:22:00,2026-01-30 09:46:00,False
MO_00873,1,MIX_M4,2026-01-24 20:13:00,2026-01-24 20:35:00,False
MO_00873,2,BLD_M2,2026-01-24 20:58:00,2026-01-24 21:27:00,False
MO_00873,3,EXT_M5,2026-01-24 22:03:00,2026-01-24 22:37:00,True
MO_00873,4,EXT_M4,2026-01-24 22:52:00,2026-01-24 23:10:00,True
MO_00873,5,BLD_M4,2026-01-24 23:42:00,2026-01-25 00:05:00,False
MO_00873,6,CUR_M1,2026-01-25 00:14:00,2026-01-25 01:21:00,False
MO_00873,7,FIN_M4,2026-01-25 01:30:00,2026-01-25 01:47:00,True
MO_00873,8,CAL_M1,2026-01-25 01:56:00,2026-01-25 02:16:00,False
MO_00869,1,FIN_M2,2026-01-18 19:06:00,2026-01-18 19:33:00,False
MO_00869,2,CAL_M1,2026-01-18 20:19:00,2026-01-18 20:48:00,True
MO_00869,3,EXT_M3,2026-01-18 20:56:00,2026-01-18 21:32:00,True
MO_00869,4,BLD_M3,2026-01-18 23:14:00,2026-01-18 23:55:00,False
MO_00869,5,CUR_M4,2026-01-19 00:38:00,2026-01-19 01:55:00,False
MO_00869,6,CUR_M3,2026-01-19 02:10:00,2026-01-19 02:40:00,False
MO_00869,7,INS_M2,2026-01-19 03:37:00,2026-01-19 03:50:00,True
MO_00864,1,BLD_M3,2026-01-19 10:51:00,2026-01-19 11:12:00,False
MO_00864,2,FIN_M4,2026-01-19 11:58:00,2026-01-19 12:41:00,False
MO_00864,3,EXT_M3,2026-01-19 13:06:00,2026-01-19 13:27:00,True
MO_00864,4,BLD_M6,2026-01-19 14:20:00,2026-01-19 14:47:00,True
MO_00864,5,BLD_M2,2026-01-19 14:58:00,2026-01-19 16:00:00,False
MO_00864,6,FIN_M4,2026-01-19 16:00:00,2026-01-19 16:29:00,True
MO_00864,7,INS_M3,2026-01-19 16:38:00,2026-01-19 16:52:00,True
MO_00862,1,MIX_M4,2026-01-19 13:00:00,2026-01-19 13:18:00,False
MO_00862,2,BLD_M2,2026-01-19 14:17:00,2026-01-19 14:46:00,False
MO_00862,3,EXT_M5,2026-01-19 14:46:00,2026-01-19 15:20:00,True
MO_00862,4,EXT_M4,2026-01-19 15:20:00,2026-01-19 15:38:00,True
MO_00862,5,BLD_M4,2026-01-19 15:38:00,2026-01-19 15:58:00,False
MO_00862,6,CUR_M1,2026-01-19 15:58:00,2026-01-19 17:13:00,False
MO_00862,7,FIN_M4,2026-01-19 18:11:00,2026-01-19 18:28:00,True
MO_00862,8,CAL_M1,2026-01-19 19:04:00,2026-01-19 19:24:00,False
MO_00856,1,INS_M2,2026-01-05 21:38:00,2026-01-05 21:52:00,False
