order_id,product_id,quantity,order_date,due_date,release_time,material_available_time,penalty_per_hour,level
MO_02016,TYRE_0074,1104,2026-01-29,2026-01-31 12:00:00,2026-01-28 23:00:00,2026-01-29 00:00:00,30,2
MO_02017,TYRE_0042,3312,2026-01-29,2026-01-31 00:00:00,2026-01-28 23:00:00,2026-01-29 00:00:00,30,3
MO_02018,TYRE_0043,3312,2026-01-29,2026-01-31 00:00:00,2026-01-28 23:00:00,2026-01-29 00:00:00,30,3
MO_02019,TYRE_0020,184,2026-01-29,2026-01-31 20:00:00,2026-01-28 23:00:00,2026-01-29 00:00:00,30,1
MO_02020,TYRE_0091,184,2026-01-29,2026-01-31 12:00:00,2026-01-28 23:00:00,2026-01-29 00:00:00,30,2
MO_02021,TYRE_0124,368,2026-01-29,2026-01-31 00:00:00,2026-01-28 23:00:00,2026-01-29 00:00:00,30,3
MO_02022,TYRE_0043,736,2026-01-29,2026-01-31 12:00:00,2026-01-28 23:00:00,2026-01-29 00:00:00,30,2
MO_02023,TYRE_0048,35,2026-01-04,2026-01-09 00:00:00,2026-01-05 22:00:00,2026-01-06 07:00:00,14,0
MO_02024,TYRE_0067,36,2026-01-10,2026-01-15 00:00:00,2026-01-10 13:00:00,2026-01-10 22:00:00,73,0
MO_02025,TYRE_0127,36,2026-01-10,2026-01-14 20:00:00,2026-01-09 23:00:00,2026-01-10 00:00:00,73,1
MO_02026,TYRE_0142,144,2026-01-10,2026-01-14 12:00:00,2026-01-09 23:00:00,2026-01-10 00:00:00,73,2
MO_02027,TYRE_0011,108,2026-01-10,2026-01-14 12:00:00,2026-01-09 23:00:00,2026-01-10 00:00:00,73,2
MO_02028,TYRE_0112,216,2026-01-10,2026-01-14 00:00:00,2026-01-09 23:00:00,2026-01-10 00:00:00,73,3
MO_02029,TYRE_0039,324,2026-01-10,2026-01-14 00:00:00,2026-01-09 23:00:00,2026-01-10 00:00:00,73,3
MO_02030,TYRE_0081,144,2026-01-10,2026-01-14 20:00:00,2026-01-09 23:00:00,2026-01-10 00:00:00,73,1
MO_02031,TYRE_0091,20,2026-01-24,2026-01-25 00:00:00,2026-01-24 18:00:00,2026-01-24 23:00:00,78,0
MO_02032,TYRE_0124,40,2026-01-24,2026-01-24 20:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,78,1
MO_02033,TYRE_0089,160,2026-01-24,2026-01-24 12:00:00,2026-01-23 12:00:00,2026-01-24 00:00:00,78,2
MO_02034,TYRE_0126,66,2026-01-17,2026-01-21 00:00:00,2026-01-18 03:00:00,2026-01-18 18:00:00,30,0
MO_02035,TYRE_0089,132,2026-01-17,2026-01-20 20:00:00,2026-01-16 23:00:00,2026-01-17 00:00:00,30,1
MO_02036,TYRE_0124,67,2026-01-10,2026-01-16 00:00:00,2026-01-10 23:00:00,2026-01-13 10:00:00,98,0
MO_02037,TYRE_0089,268,2026-01-10,2026-01-15 20:00:00,2026-01-09 23:00:00,2026-01-10 00:00:00,98,1
MO_02038,TYRE_0143,55,2026-01-17,2026-01-29 00:00:00,2026-01-18 16:00:00,2026-01-19 17:00:00,83,0
MO_02039,TYRE_0094,220,2026-01-17,2026-01-28 20:00:00,2026-01-16 23:00:00,2026-01-17 00:00:00,83,1
MO_02040,TYRE_0080,59,2026-01-28,2026-01-31 00:00:00,2026-01-29 08:00:00,2026-01-30 04:00:00,92,0
MO_02041,TYRE_0017,59,2026-01-28,2026-01-30 20:00:00,2026-01-27 23:00:00,2026-01-28 00:00:00,92,1
MO_02042,TYRE_0066,177,2026-01-28,2026-01-30 12:00:00,2026-01-27 23:00:00,2026-01-28 00:00:00,92,2
MO_02043,TYRE_0011,354,2026-01-28,2026-01-30 00:00:00,2026-01-27 23:00:00,2026-01-28 00:00:00,92,3
MO_02044,TYRE_0010,177,2026-01-28,2026-01-30 00:00:00,2026-01-27 23:00:00,2026-01-28 00:00:00,92,3
MO_02045,TYRE_0135,59,2026-01-28,2026-01-30 12:00:00,2026-01-27 23:00:00,2026-01-28 00:00:00,92,2
MO_02046,TYRE_0082,118,2026-01-28,2026-01-30 00:00:00,2026-01-27 23:00:00,2026-01-28 00:00:00,92,3
MO_02047,TYRE_0081,118,2026-01-28,2026-01-30 00:00:00,2026-01-27 23:00:00,2026-01-28 00:00:00,92,3
MO_02048,TYRE_0145,55,2026-01-20,2026-01-22 00:00:00,2026-01-20 11:00:00,2026-01-21 00:00:00,41,0
MO_02049,TYRE_0044,94,2026-01-24,2026-01-28 00:00:00,2026-01-24 09:00:00,2026-01-26 01:00:00,27,0
MO_02050,TYRE_0124,91,2026-01-05,2026-01-09 00:00:00,2026-01-05 06:00:00,2026-01-06 11:00:00,67,0
MO_02051,TYRE_0089,364,2026-01-05,2026-01-08 20:00:00,2026-01-04 23:00:00,2026-01-05 00:00:00,67,1
MO_02052,TYRE_0080,83,2026-01-02,2026-01-04 00:00:00,2026-01-02 23:00:00,2026-01-03 00:00:00,88,0
MO_02053,TYRE_0017,83,2026-01-02,2026-01-03 20:00:00,2026-01-01 23:00:00,2026-01-02 00:00:00,88,1
MO_02054,TYRE_0066,249,2026-01-02,2026-01-03 12:00:00,2026-01-01 23:00:00,2026-01-02 00:00:00,88,2
MO_02055,TYRE_0011,498,2026-01-02,2026-01-03 00:00:00,2026-01-02 00:00:00,2026-01-02 00:00:00,88,3
MO_02056,TYRE_0010,249,2026-01-02,2026-01-03 00:00:00,2026-01-02 00:00:00,2026-01-02 00:00:00,88,3
MO_02057,TYRE_0135,83,2026-01-02,2026-01-03 12:00:00,2026-01-01 23:00:00,2026-01-02 00:00:00,88,2
MO_02058,TYRE_0082,166,2026-01-02,2026-01-03 00:00:00,2026-01-02 00:00:00,2026-01-02 00:00:00,88,3
MO_02059,TYRE_0081,166,2026-01-02,2026-01-03 00:00:00,2026-01-02 00:00:00,2026-01-02 00:00:00,88,3
MO_02060,TYRE_0047,39,2026-01-06,2026-01-11 00:00:00,2026-01-06 00:00:00,2026-01-06 09:00:00,33,0
MO_02061,TYRE_0090,156,2026-01-06,2026-01-10 20:00:00,2026-01-06 00:00:00,2026-01-06 00:00:00,33,1
MO_02062,TYRE_0127,624,2026-01-06,2026-01-10 12:00:00,2026-01-06 00:00:00,2026-01-06 00:00:00,33,2
MO_02063,TYRE_0142,2496,2026-01-06,2026-01-10 00:00:00,2026-01-06 00:00:00,2026-01-06 00:00:00,33,3
MO_02064,TYRE_0011,1872,2026-01-06,2026-01-10 00:00:00,2026-01-06 00:00:00,2026-01-06 00:00:00,33,3
MO_02065,TYRE_0110,78,2026-01-06,2026-01-10 20:00:00,2026-01-06 00:00:00,2026-01-06 00:00:00,33,1
MO_02066,TYRE_0042,234,2026-01-06,2026-01-10 12:00:00,2026-01-06 00:00:00,2026-01-06 00:00:00,33,2
MO_02067,TYRE_0120,936,2026-01-06,2026-01-10 00:00:00,2026-01-06 00:00:00,2026-01-06 00:00:00,33,3
MO_02068,TYRE_0078,936,2026-01-06,2026-01-10 00:00:00,2026-01-06 00:00:00,2026-01-06 00:00:00,33,3
MO_02069,TYRE_0009,68,2026-01-21,2026-01-26 00:00:00,2026-01-21 14:00:00,2026-01-22 00:00:00,14,0
MO_02070,TYRE_0112,51,2026-01-02,2026-01-08 00:00:00,2026-01-02 00:00:00,2026-01-04 14:00:00,62,0
MO_02071,TYRE_0028,51,2026-01-02,2026-01-07 20:00:00,2026-01-02 00:00:00,2026-01-02 00:00:00,62,1
MO_02072,TYRE_0060,51,2026-01-02,2026-01-07 12:00:00,2026-01-02 00:00:00,2026-01-02 00:00:00,62,2
MO_02073,TYRE_0059,153,2026-01-02,2026-01-07 00:00:00,2026-01-02 00:00:00,2026-01-02 00:00:00,62,3
MO_02074,TYRE_0064,51,2026-01-02,2026-01-07 00:00:00,2026-01-02 00:00:00,2026-01-02 00:00:00,62,3
MO_02075,TYRE_0087,204,2026-01-02,2026-01-07 12:00:00,2026-01-02 00:00:00,2026-01-02 00:00:00,62,2
MO_02076,TYRE_0084,153,2026-01-02,2026-01-07 20:00:00,2026-01-02 00:00:00,2026-01-02 00:00:00,62,1
MO_02077,TYRE_0071,78,2026-01-13,2026-01-18 00:00:00,2026-01-14 20:00:00,2026-01-15 02:00:00,82,0
MO_02078,TYRE_0043,78,2026-01-13,2026-01-17 20:00:00,2026-01-12 23:00:00,2026-01-13 00:00:00,82,1
MO_02079,TYRE_0025,76,2026-01-30,2026-02-04 00:00:00,2026-01-30 19:00:00,2026-02-02 05:00:00,64,0
MO_02080,TYRE_0037,76,2026-01-30,2026-02-03 20:00:00,2026-01-29 23:00:00,2026-01-30 00:00:00,64,1
MO_02081,TYRE_0135,152,2026-01-30,2026-02-03 12:00:00,2026-01-29 23:00:00,2026-01-30 00:00:00,64,2
MO_02082,TYRE_0082,304,2026-01-30,2026-02-03 00:00:00,2026-01-29 23:00:00,2026-01-30 00:00:00,64,3
MO_02083,TYRE_0081,304,2026-01-30,2026-02-03 00:00:00,2026-01-29 23:00:00,2026-01-30 00:00:00,64,3
MO_02084,TYRE_0115,152,2026-01-30,2026-02-03 20:00:00,2026-01-29 23:00:00,2026-01-30 00:00:00,64,1
MO_02085,TYRE_0016,152,2026-01-30,2026-02-03 12:00:00,2026-01-29 23:00:00,2026-01-30 00:00:00,64,2
MO_02086,TYRE_0075,304,2026-01-30,2026-02-03 00:00:00,2026-01-29 23:00:00,2026-01-30 00:00:00,64,3
MO_02087,TYRE_0005,608,2026-01-30,2026-02-03 00:00:00,2026-01-29 23:00:00,2026-01-30 00:00:00,64,3
MO_02088,TYRE_0135,24,2026-01-11,2026-01-14 00:00:00,2026-01-11 01:00:00,2026-01-11 12:00:00,14,0
MO_02089,TYRE_0082,48,2026-01-11,2026-01-13 20:00:00,2026-01-10 23:00:00,2026-01-11 00:00:00,14,1
MO_02090,TYRE_0081,48,2026-01-11,2026-01-13 20:00:00,2026-01-10 23:00:00,2026-01-11 00:00:00,14,1
MO_02091,TYRE_0043,22,2026-01-11,2026-01-13 00:00:00,2026-01-11 02:00:00,2026-01-12 00:00:00,78,0
MO_02092,TYRE_0132,67,2026-01-16,2026-01-22 00:00:00,2026-01-17 11:00:00,2026-01-19 03:00:00,50,0
MO_02093,TYRE_0052,67,2026-01-16,2026-01-21 20:00:00,2026-01-15 23:00:00,2026-01-16 00:00:00,50,1
MO_02094,TYRE_0145,134,2026-01-16,2026-01-21 12:00:00,2026-01-15 23:00:00,2026-01-16 00:00:00,50,2
MO_02095,TYRE_0087,201,2026-01-16,2026-01-21 12:00:00,2026-01-15 23:00:00,2026-01-16 00:00:00,50,2
MO_02096,TYRE_0084,67,2026-01-16,2026-01-21 20:00:00,2026-01-15 23:00:00,2026-01-16 00:00:00,50,1
MO_02097,TYRE_0145,55,2026-01-11,2026-01-19 00:00:00,2026-01-11 15:00:00,2026-01-14 02:00:00,16,0
MO_02098,TYRE_0012,65,2026-01-19,2026-01-21 00:00:00,2026-01-19 23:00:00,2026-01-20 00:00:00,99,0
MO_02099,TYRE_0024,38,2026-01-15,2026-01-21 00:00:00,2026-01-16 19:00:00,2026-01-17 22:00:00,10,0
MO_02100,TYRE_0071,152,2026-01-15,2026-01-20 20:00:00,2026-01-14 23:00:00,2026-01-15 00:00:00,10,1
MO_02101,TYRE_0043,152,2026-01-15,2026-01-20 12:00:00,2026-01-14 23:00:00,2026-01-15 00:00:00,10,2
MO_02102,TYRE_0084,38,2026-01-15,2026-01-20 20:00:00,2026-01-14 23:00:00,2026-01-15 00:00:00,10,1
MO_02103,TYRE_0145,49,2026-01-25,2026-01-31 00:00:00,2026-01-26 11:00:00,2026-01-29 01:00:00,61,0
MO_02104,TYRE_0042,78,2026-01-23,2026-01-28 00:00:00,2026-01-24 19:00:00,2026-01-24 21:00:00,35,0
MO_02105,TYRE_0120,312,2026-01-23,2026-01-27 20:00:00,2026-01-22 23:00:00,2026-01-23 00:00:00,35,1
MO_02106,TYRE_0080,312,2026-01-23,2026-01-27 12:00:00,2026-01-22 23:00:00,2026-01-23 00:00:00,35,2
MO_02107,TYRE_0017,312,2026-01-23,2026-01-27 00:00:00,2026-01-22 23:00:00,2026-01-23 00:00:00,35,3
MO_02108,TYRE_0078,312,2026-01-23,2026-01-27 20:00:00,2026-01-22 23:00:00,2026-01-23 00:00:00,35,1
MO_02109,TYRE_0022,624,2026-01-23,2026-01-27 12:00:00,2026-01-22 23:00:00,2026-01-23 00:00:00,35,2
MO_02110,TYRE_0033,936,2026-01-23,2026-01-27 12:00:00,2026-01-22 23:00:00,2026-01-23 00:00:00,35,2
MO_02111,TYRE_0085,50,2026-01-23,2026-01-29 00:00:00,2026-01-24 14:00:00,2026-01-25 21:00:00,72,0
MO_02112,TYRE_0118,15,2026-01-16,2026-01-23 00:00:00,2026-01-16 02:00:00,2026-01-16 22:00:00,21,0
MO_02113,TYRE_0025,26,2026-01-11,2026-01-16 00:00:00,2026-01-12 12:00:00,2026-01-14 18:00:00,79,0
MO_02114,TYRE_0037,26,2026-01-11,2026-01-15 20:00:00,2026-01-10 23:00:00,2026-01-11 00:00:00,79,1
MO_02115,TYRE_0135,52,2026-01-11,2026-01-15 12:00:00,2026-01-10 23:00:00,2026-01-11 00:00:00,79,2
MO_02116,TYRE_0082,104,2026-01-11,2026-01-15 00:00:00,2026-01-10 23:00:00,2026-01-11 00:00:00,79,3
MO_02117,TYRE_0081,104,2026-01-11,2026-01-15 00:00:00,2026-01-10 23:00:00,2026-01-11 00:00:00,79,3
MO_02118,TYRE_0115,52,2026-01-11,2026-01-15 20:00:00,2026-01-10 23:00:00,2026-01-11 00:00:00,79,1
MO_02119,TYRE_0016,52,2026-01-11,2026-01-15 12:00:00,2026-01-10 23:00:00,2026-01-11 00:00:00,79,2
MO_02120,TYRE_0075,104,2026-01-11,2026-01-15 00:00:00,2026-01-10 23:00:00,2026-01-11 00:00:00,79,3
MO_02121,TYRE_0005,208,2026-01-11,2026-01-15 00:00:00,2026-01-10 23:00:00,2026-01-11 00:00:00,79,3
MO_02122,TYRE_0048,14,2026-01-22,2026-01-29 00:00:00,2026-01-23 19:00:00,2026-01-24 12:00:00,93,0
MO_02123,TYRE_0124,88,2026-01-16,2026-01-22 00:00:00,2026-01-16 11:00:00,2026-01-18 15:00:00,28,0
MO_02124,TYRE_0089,352,2026-01-16,2026-01-21 20:00:00,2026-01-15 23:00:00,2026-01-16 00:00:00,28,1
MO_02125,TYRE_0106,39,2026-01-08,2026-01-15 00:00:00,2026-01-08 19:00:00,2026-01-11 07:00:00,89,0
MO_02126,TYRE_0092,57,2026-01-04,2026-01-11 00:00:00,2026-01-04 22:00:00,2026-01-06 23:00:00,13,0
MO_02127,TYRE_0149,35,2026-01-08,2026-01-11 00:00:00,2026-01-08 21:00:00,2026-01-09 04:00:00,91,0
MO_02128,TYRE_0027,140,2026-01-08,2026-01-10 20:00:00,2026-01-07 23:00:00,2026-01-08 00:00:00,91,1
MO_02129,TYRE_0007,420,2026-01-08,2026-01-10 12:00:00,2026-01-07 23:00:00,2026-01-08 00:00:00,91,2
MO_02130,TYRE_0146,1260,2026-01-08,2026-01-10 00:00:00,2026-01-07 23:00:00,2026-01-08 00:00:00,91,3
MO_02131,TYRE_0074,1260,2026-01-08,2026-01-10 00:00:00,2026-01-07 23:00:00,2026-01-08 00:00:00,91,3
MO_02132,TYRE_0020,18,2026-01-04,2026-01-11 00:00:00,2026-01-05 07:00:00,2026-01-05 18:00:00,14,0
MO_02133,TYRE_0091,18,2026-01-04,2026-01-10 20:00:00,2026-01-03 23:00:00,2026-01-04 00:00:00,14,1
MO_02134,TYRE_0124,36,2026-01-04,2026-01-10 12:00:00,2026-01-03 23:00:00,2026-01-04 00:00:00,14,2
MO_02135,TYRE_0089,144,2026-01-04,2026-01-10 00:00:00,2026-01-03 23:00:00,2026-01-04 00:00:00,14,3
MO_02136,TYRE_0043,72,2026-01-04,2026-01-10 20:00:00,2026-01-03 23:00:00,2026-01-04 00:00:00,14,1
MO_02137,TYRE_0048,8,2026-01-24,2026-02-01 00:00:00,2026-01-24 06:00:00,2026-01-26 08:00:00,63,0
MO_02138,TYRE_0134,18,2026-01-25,2026-01-29 00:00:00,2026-01-25 21:00:00,2026-01-28 14:00:00,79,0
MO_02139,TYRE_0058,72,2026-01-25,2026-01-28 20:00:00,2026-01-24 23:00:00,2026-01-25 00:00:00,79,1
MO_02140,TYRE_0138,216,2026-01-25,2026-01-28 12:00:00,2026-01-24 23:00:00,2026-01-25 00:00:00,79,2
MO_02141,TYRE_0009,72,2026-01-25,2026-01-28 20:00:00,2026-01-24 23:00:00,2026-01-25 00:00:00,79,1
MO_02142,TYRE_0126,44,2026-01-03,2026-01-05 00:00:00,2026-01-03 23:00:00,2026-01-04 00:00:00,66,0
MO_02143,TYRE_0089,88,2026-01-03,2026-01-04 20:00:00,2026-01-02 23:00:00,2026-01-03 00:00:00,66,1
MO_02144,TYRE_0119,21,2026-01-03,2026-01-08 00:00:00,2026-01-03 01:00:00,2026-01-03 22:00:00,87,0
MO_02145,TYRE_0121,84,2026-01-03,2026-01-07 20:00:00,2026-01-02 23:00:00,2026-01-03 00:00:00,87,1
MO_02146,TYRE_0021,336,2026-01-03,2026-01-07 12:00:00,2026-01-02 23:00:00,2026-01-03 00:00:00,87,2
MO_02147,TYRE_0070,672,2026-01-03,2026-01-07 00:00:00,2026-01-02 23:00:00,2026-01-03 00:00:00,87,3
MO_02148,TYRE_0096,1008,2026-01-03,2026-01-07 00:00:00,2026-01-02 23:00:00,2026-01-03 00:00:00,87,3
MO_02149,TYRE_0012,50,2026-01-27,2026-01-30 00:00:00,2026-01-27 13:00:00,2026-01-27 21:00:00,61,0
MO_02150,TYRE_0083,74,2026-01-29,2026-02-13 00:00:00,2026-01-29 15:00:00,2026-01-30 01:00:00,27,0
MO_02151,TYRE_0140,80,2026-01-18,2026-01-23 00:00:00,2026-01-18 23:00:00,2026-01-19 11:00:00,73,0
MO_02152,TYRE_0081,80,2026-01-18,2026-01-22 20:00:00,2026-01-17 23:00:00,2026-01-18 00:00:00,73,1
MO_02153,TYRE_0085,72,2026-01-29,2026-02-05 00:00:00,2026-01-29 06:00:00,2026-01-31 13:00:00,19,0
MO_02154,TYRE_0145,66,2026-01-26,2026-02-01 00:00:00,2026-01-26 03:00:00,2026-01-27 06:00:00,32,0
MO_02155,TYRE_0090,51,2026-01-19,2026-01-21 00:00:00,2026-01-19 23:00:00,2026-01-20 00:00:00,91,0
MO_02156,TYRE_0127,204,2026-01-19,2026-01-20 20:00:00,2026-01-18 23:00:00,2026-01-19 00:00:00,91,1
MO_02157,TYRE_0142,816,2026-01-19,2026-01-20 12:00:00,2026-01-18 23:00:00,2026-01-19 00:00:00,91,2
MO_02158,TYRE_0011,612,2026-01-19,2026-01-20 12:00:00,2026-01-18 23:00:00,2026-01-19 00:00:00,91,2
MO_02159,TYRE_0112,1224,2026-01-19,2026-01-20 00:00:00,2026-01-19 00:00:00,2026-01-19 00:00:00,91,3
MO_02160,TYRE_0039,1836,2026-01-19,2026-01-20 00:00:00,2026-01-19 00:00:00,2026-01-19 00:00:00,91,3
MO_02161,TYRE_0126,71,2026-01-19,2026-01-23 00:00:00,2026-01-20 21:00:00,2026-01-22 00:00:00,77,0
MO_02162,TYRE_0089,142,2026-01-19,2026-01-22 20:00:00,2026-01-18 23:00:00,2026-01-19 00:00:00,77,1
MO_02163,TYRE_0034,73,2026-01-21,2026-01-28 00:00:00,2026-01-22 16:00:00,2026-01-25 13:00:00,61,0
MO_02164,TYRE_0048,43,2026-01-05,2026-01-12 00:00:00,2026-01-05 04:00:00,2026-01-07 10:00:00,56,0
MO_02165,TYRE_0112,5,2026-01-18,2026-01-23 00:00:00,2026-01-18 01:00:00,2026-01-19 13:00:00,79,0
MO_02166,TYRE_0028,5,2026-01-18,2026-01-22 20:00:00,2026-01-17 23:00:00,2026-01-18 00:00:00,79,1
MO_02167,TYRE_0060,5,2026-01-18,2026-01-22 12:00:00,2026-01-17 23:00:00,2026-01-18 00:00:00,79,2
MO_02168,TYRE_0059,15,2026-01-18,2026-01-22 00:00:00,2026-01-17 23:00:00,2026-01-18 00:00:00,79,3
MO_02169,TYRE_0064,5,2026-01-18,2026-01-22 00:00:00,2026-01-17 23:00:00,2026-01-18 00:00:00,79,3
MO_02170,TYRE_0087,20,2026-01-18,2026-01-22 12:00:00,2026-01-17 23:00:00,2026-01-18 00:00:00,79,2
MO_02171,TYRE_0084,15,2026-01-18,2026-01-22 20:00:00,2026-01-17 23:00:00,2026-01-18 00:00:00,79,1
MO_02172,TYRE_0120,55,2026-01-28,2026-02-04 00:00:00,2026-01-28 04:00:00,2026-01-29 12:00:00,35,0
MO_02173,TYRE_0080,55,2026-01-28,2026-02-03 20:00:00,2026-01-27 23:00:00,2026-01-28 00:00:00,35,1
MO_02174,TYRE_0017,55,2026-01-28,2026-02-03 12:00:00,2026-01-27 23:00:00,2026-01-28 00:00:00,35,2
MO_02175,TYRE_0066,165,2026-01-28,2026-02-03 00:00:00,2026-01-27 23:00:00,2026-01-28 00:00:00,35,3
MO_02176,TYRE_0135,55,2026-01-28,2026-02-03 00:00:00,2026-01-27 23:00:00,2026-01-28 00:00:00,35,3
MO_02177,TYRE_0061,53,2026-01-10,2026-01-17 00:00:00,2026-01-10 02:00:00,2026-01-11 02:00:00,79,0
MO_02178,TYRE_0095,159,2026-01-10,2026-01-16 20:00:00,2026-01-09 23:00:00,2026-01-10 00:00:00,79,1
MO_02179,TYRE_0113,71,2026-01-29,2026-02-03 00:00:00,2026-01-30 17:00:00,2026-01-31 15:00:00,52,0
MO_02180,TYRE_0043,142,2026-01-29,2026-02-02 20:00:00,2026-01-28 23:00:00,2026-01-29 00:00:00,52,1
MO_02181,TYRE_0019,142,2026-01-29,2026-02-02 20:00:00,2026-01-28 23:00:00,2026-01-29 00:00:00,52,1
MO_02182,TYRE_0123,142,2026-01-29,2026-02-02 12:00:00,2026-01-28 23:00:00,2026-01-29 00:00:00,52,2
MO_02183,TYRE_0048,284,2026-01-29,2026-02-02 00:00:00,2026-01-28 23:00:00,2026-01-29 00:00:00,52,3
MO_02184,TYRE_0069,57,2026-01-22,2026-01-28 00:00:00,2026-01-22 07:00:00,2026-01-24 18:00:00,78,0
MO_02185,TYRE_0113,19,2026-01-21,2026-01-23 00:00:00,2026-01-21 23:00:00,2026-01-22 00:00:00,72,0
MO_02186,TYRE_0043,38,2026-01-21,2026-01-22 20:00:00,2026-01-20 23:00:00,2026-01-21 00:00:00,72,1
MO_02187,TYRE_0019,38,2026-01-21,2026-01-22 20:00:00,2026-01-20 23:00:00,2026-01-21 00:00:00,72,1
MO_02188,TYRE_0123,38,2026-01-21,2026-01-22 12:00:00,2026-01-20 23:00:00,2026-01-21 00:00:00,72,2
MO_02189,TYRE_0048,76,2026-01-21,2026-01-22 00:00:00,2026-01-21 00:00:00,2026-01-21 00:00:00,72,3
MO_02190,TYRE_0009,29,2026-01-06,2026-01-13 00:00:00,2026-01-06 09:00:00,2026-01-08 23:00:00,87,0
MO_02191,TYRE_0126,7,2026-01-01,2026-01-04 00:00:00,2026-01-02 09:00:00,2026-01-02 16:00:00,75,0
MO_02192,TYRE_0089,14,2026-01-01,2026-01-03 20:00:00,2025-12-31 23:00:00,2026-01-01 00:00:00,75,1
MO_02193,TYRE_0042,96,2026-01-05,2026-01-10 00:00:00,2026-01-06 21:00:00,2026-01-07 13:00:00,72,0
MO_02194,TYRE_0120,384,2026-01-05,2026-01-09 20:00:00,2026-01-04 23:00:00,2026-01-05 00:00:00,72,1
MO_02195,TYRE_0080,384,2026-01-05,2026-01-09 12:00:00,2026-01-04 23:00:00,2026-01-05 00:00:00,72,2
MO_02196,TYRE_0017,384,2026-01-05,2026-01-09 00:00:00,2026-01-04 23:00:00,2026-01-05 00:00:00,72,3
MO_02197,TYRE_0078,384,2026-01-05,2026-01-09 20:00:00,2026-01-04 23:00:00,2026-01-05 00:00:00,72,1
MO_02198,TYRE_0022,768,2026-01-05,2026-01-09 12:00:00,2026-01-04 23:00:00,2026-01-05 00:00:00,72,2
MO_02199,TYRE_0033,1152,2026-01-05,2026-01-09 12:00:00,2026-01-04 23:00:00,2026-01-05 00:00:00,72,2
MO_02200,TYRE_0043,6,2026-01-09,2026-01-14 00:00:00,2026-01-10 11:00:00,2026-01-12 19:00:00,22,0
MO_02201,TYRE_0124,52,2026-01-12,2026-01-19 00:00:00,2026-01-12 11:00:00,2026-01-15 00:00:00,60,0
MO_02202,TYRE_0089,208,2026-01-12,2026-01-18 20:00:00,2026-01-11 23:00:00,2026-01-12 00:00:00,60,1
MO_02203,TYRE_0090,23,2026-01-26,2026-01-27 00:00:00,2026-01-25 23:00:00,2026-01-26 00:00:00,14,0
MO_02204,TYRE_0127,92,2026-01-26,2026-01-26 20:00:00,2026-01-25 23:00:00,2026-01-26 00:00:00,14,1
MO_02205,TYRE_0142,368,2026-01-26,2026-01-26 12:00:00,2026-01-25 12:00:00,2026-01-26 00:00:00,14,2
MO_02206,TYRE_0011,276,2026-01-26,2026-01-26 12:00:00,2026-01-25 12:00:00,2026-01-26 00:00:00,14,2
MO_02207,TYRE_0112,552,2026-01-26,2026-01-26 00:00:00,2026-01-25 00:00:00,2026-01-26 00:00:00,14,3
MO_02208,TYRE_0039,828,2026-01-26,2026-01-26 00:00:00,2026-01-25 00:00:00,2026-01-26 00:00:00,14,3
MO_02209,TYRE_0143,28,2026-01-14,2026-01-21 00:00:00,2026-01-15 04:00:00,2026-01-17 22:00:00,56,0
MO_02210,TYRE_0094,112,2026-01-14,2026-01-20 20:00:00,2026-01-13 23:00:00,2026-01-14 00:00:00,56,1
MO_02211,TYRE_0108,6,2026-01-02,2026-01-09 00:00:00,2026-01-02 13:00:00,2026-01-04 04:00:00,45,0
MO_02212,TYRE_0127,12,2026-01-02,2026-01-08 20:00:00,2026-01-01 23:00:00,2026-01-02 00:00:00,45,1
MO_02213,TYRE_0142,48,2026-01-02,2026-01-08 12:00:00,2026-01-01 23:00:00,2026-01-02 00:00:00,45,2
MO_02214,TYRE_0011,36,2026-01-02,2026-01-08 12:00:00,2026-01-01 23:00:00,2026-01-02 00:00:00,45,2
MO_02215,TYRE_0112,72,2026-01-02,2026-01-08 00:00:00,2026-01-01 23:00:00,2026-01-02 00:00:00,45,3
MO_02216,TYRE_0039,108,2026-01-02,2026-01-08 00:00:00,2026-01-01 23:00:00,2026-01-02 00:00:00,45,3
MO_02217,TYRE_0143,61,2026-01-17,2026-01-24 00:00:00,2026-01-18 23:00:00,2026-01-20 14:00:00,45,0
MO_02218,TYRE_0094,244,2026-01-17,2026-01-23 20:00:00,2026-01-16 23:00:00,2026-01-17 00:00:00,45,1
MO_02219,TYRE_0116,17,2026-01-14,2026-01-17 00:00:00,2026-01-14 04:00:00,2026-01-16 11:00:00,59,0
MO_02220,TYRE_0120,46,2026-01-26,2026-02-01 00:00:00,2026-01-27 23:00:00,2026-01-30 03:00:00,65,0
MO_02221,TYRE_0080,46,2026-01-26,2026-01-31 20:00:00,2026-01-25 23:00:00,2026-01-26 00:00:00,65,1
MO_02222,TYRE_0017,46,2026-01-26,2026-01-31 12:00:00,2026-01-25 23:00:00,2026-01-26 00:00:00,65,2
MO_02223,TYRE_0066,138,2026-01-26,2026-01-31 00:00:00,2026-01-25 23:00:00,2026-01-26 00:00:00,65,3
MO_02224,TYRE_0135,46,2026-01-26,2026-01-31 00:00:00,2026-01-25 23:00:00,2026-01-26 00:00:00,65,3
MO_02225,TYRE_0119,71,2026-01-13,2026-01-16 00:00:00,2026-01-14 02:00:00,2026-01-15 05:00:00,28,0
MO_02226,TYRE_0121,284,2026-01-13,2026-01-15 20:00:00,2026-01-12 23:00:00,2026-01-13 00:00:00,28,1
