order_id,operation_seq,due_date,remaining_time,slack_time,priority,processing_time
ORD_00457,5,2026-02-05,196,-52.0,M,49
ORD_00824,5,2026-01-12,196,-100.0,M,49
ORD_00457,6,2026-02-05,196,-52.0,M,17
ORD_00824,6,2026-01-12,196,-100.0,M,17
ORD_00457,7,2026-02-05,196,-52.0,M,21
ORD_00824,7,2026-01-12,196,-100.0,M,21
ORD_00712,1,2026-01-17,239,-71.0,M,13
ORD_00712,2,2026-01-17,239,-71.0,M,33
ORD_00712,3,2026-01-17,239,-71.0,M,40
ORD_00712,4,2026-01-17,239,-71.0,M,47
ORD_00712,5,2026-01-17,239,-71.0,M,78
ORD_00712,6,2026-01-17,239,-71.0,M,10
ORD_00712,7,2026-01-17,239,-71.0,M,18
ORD_00812,1,2026-01-06,215,-143.0,H,22
ORD_00812,2,2026-01-06,215,-143.0,H,29
ORD_00812,3,2026-01-06,215,-143.0,H,20
ORD_00812,4,2026-01-06,215,-143.0,H,29
ORD_00812,5,2026-01-06,215,-143.0,H,89
ORD_00812,6,2026-01-06,215,-143.0,H,11
ORD_00812,7,2026-01-06,215,-143.0,H,15
ORD_00117,1,2026-02-07,250,62.0,L,12
ORD_00158,1,2026-01-19,250,-178.0,H,12
ORD_00222,1,2026-01-17,250,-82.0,M,12
ORD_00263,1,2026-01-18,250,-106.0,M,12
ORD_00292,1,2026-01-20,250,-106.0,M,12
ORD_00117,2,2026-02-07,250,62.0,L,29
ORD_00158,2,2026-01-19,250,-178.0,H,29
ORD_00222,2,2026-01-17,250,-82.0,M,29
ORD_00263,2,2026-01-18,250,-106.0,M,29
ORD_00292,2,2026-01-20,250,-106.0,M,29
ORD_00117,3,2026-02-07,250,62.0,L,30
ORD_00158,3,2026-01-19,250,-178.0,H,30
ORD_00222,3,2026-01-17,250,-82.0,M,30
ORD_00263,3,2026-01-18,250,-106.0,M,30
ORD_00292,3,2026-01-20,250,-106.0,M,30
ORD_00117,4,2026-02-07,250,62.0,L,29
ORD_00158,4,2026-01-19,250,-178.0,H,29
ORD_00222,4,2026-01-17,250,-82.0,M,29
ORD_00263,4,2026-01-18,250,-106.0,M,29
ORD_00292,4,2026-01-20,250,-106.0,M,29
ORD_00117,5,2026-02-07,250,62.0,L,28
ORD_00158,5,2026-01-19,250,-178.0,H,28
ORD_00222,5,2026-01-17,250,-82.0,M,28
ORD_00263,5,2026-01-18,250,-106.0,M,28
ORD_00292,5,2026-01-20,250,-106.0,M,28
ORD_00117,6,2026-02-07,250,62.0,L,88
ORD_00158,6,2026-01-19,250,-178.0,H,88
ORD_00222,6,2026-01-17,250,-82.0,M,88
ORD_00263,6,2026-01-18,250,-106.0,M,88
ORD_00292,6,2026-01-20,250,-106.0,M,88
ORD_00117,7,2026-02-07,250,62.0,L,21
ORD_00158,7,2026-01-19,250,-178.0,H,21
ORD_00222,7,2026-01-17,250,-82.0,M,21
ORD_00263,7,2026-01-18,250,-106.0,M,21
ORD_00292,7,2026-01-20,250,-106.0,M,21
ORD_00117,8,2026-02-07,250,62.0,L,13
ORD_00158,8,2026-01-19,250,-178.0,H,13
ORD_00222,8,2026-01-17,250,-82.0,M,13
ORD_00263,8,2026-01-18,250,-106.0,M,13
ORD_00292,8,2026-01-20,250,-106.0,M,13
ORD_00016,1,2026-01-26,180,-36.0,M,28
ORD_00062,1,2026-01-21,180,-36.0,M,28
ORD_00075,1,2026-01-29,180,-60.0,M,28
ORD_00116,1,2026-02-04,180,132.0,L,28
ORD_00175,1,2026-01-24,180,-60.0,M,28
ORD_00203,1,2026-02-06,180,-12.0,M,28
ORD_00217,1,2026-01-29,180,-84.0,M,28
ORD_00250,1,2026-01-24,180,-84.0,M,28
ORD_00384,1,2026-01-22,180,-36.0,M,28
ORD_00501,1,2026-01-26,180,-12.0,M,28
ORD_00511,1,2026-01-14,180,60.0,L,28
ORD_00551,1,2026-01-07,180,-60.0,M,28
ORD_00678,1,2026-01-13,180,-36.0,M,28
ORD_00690,1,2026-01-06,180,-108.0,H,28
ORD_00811,1,2026-01-14,180,-108.0,H,28
ORD_00931,1,2026-01-06,180,-60.0,M,28
ORD_00016,2,2026-01-26,180,-36.0,M,31
ORD_00062,2,2026-01-21,180,-36.0,M,31
ORD_00075,2,2026-01-29,180,-60.0,M,31
ORD_00116,2,2026-02-04,180,132.0,L,31
ORD_00175,2,2026-01-24,180,-60.0,M,31
ORD_00203,2,2026-02-06,180,-12.0,M,31
ORD_00217,2,2026-01-29,180,-84.0,M,31
ORD_00250,2,2026-01-24,180,-84.0,M,31
ORD_00384,2,2026-01-22,180,-36.0,M,31
ORD_00501,2,2026-01-26,180,-12.0,M,31
ORD_00511,2,2026-01-14,180,60.0,L,31
ORD_00551,2,2026-01-07,180,-60.0,M,31
ORD_00678,2,2026-01-13,180,-36.0,M,31
ORD_00690,2,2026-01-06,180,-108.0,H,31
ORD_00811,2,2026-01-14,180,-108.0,H,31
ORD_00931,2,2026-01-06,180,-60.0,M,31
ORD_00016,3,2026-01-26,180,-36.0,M,16
ORD_00062,3,2026-01-21,180,-36.0,M,16
ORD_00075,3,2026-01-29,180,-60.0,M,16
ORD_00116,3,2026-02-04,180,132.0,L,16
ORD_00175,3,2026-01-24,180,-60.0,M,16
ORD_00203,3,2026-02-06,180,-12.0,M,16
ORD_00217,3,2026-01-29,180,-84.0,M,16
ORD_00250,3,2026-01-24,180,-84.0,M,16
ORD_00384,3,2026-01-22,180,-36.0,M,16
ORD_00501,3,2026-01-26,180,-12.0,M,16
ORD_00511,3,2026-01-14,180,60.0,L,16
ORD_00551,3,2026-01-07,180,-60.0,M,16
ORD_00678,3,2026-01-13,180,-36.0,M,16
ORD_00690,3,2026-01-06,180,-108.0,H,16
ORD_00811,3,2026-01-14,180,-108.0,H,16
ORD_00931,3,2026-01-06,180,-60.0,M,16
ORD_00016,4,2026-01-26,180,-36.0,M,32
ORD_00062,4,2026-01-21,180,-36.0,M,32
ORD_00075,4,2026-01-29,180,-60.0,M,32
ORD_00116,4,2026-02-04,180,132.0,L,32
ORD_00175,4,2026-01-24,180,-60.0,M,32
ORD_00203,4,2026-02-06,180,-12.0,M,32
ORD_00217,4,2026-01-29,180,-84.0,M,32
ORD_00250,4,2026-01-24,180,-84.0,M,32
ORD_00384,4,2026-01-22,180,-36.0,M,32
ORD_00501,4,2026-01-26,180,-12.0,M,32
ORD_00511,4,2026-01-14,180,60.0,L,32
ORD_00551,4,2026-01-07,180,-60.0,M,32
ORD_00678,4,2026-01-13,180,-36.0,M,32
ORD_00690,4,2026-01-06,180,-108.0,H,32
ORD_00811,4,2026-01-14,180,-108.0,H,32
ORD_00931,4,2026-01-06,180,-60.0,M,32
ORD_00016,5,2026-01-26,180,-36.0,M,40
ORD_00062,5,2026-01-21,180,-36.0,M,40
ORD_00075,5,2026-01-29,180,-60.0,M,40
ORD_00116,5,2026-02-04,180,132.0,L,40
ORD_00175,5,2026-01-24,180,-60.0,M,40
ORD_00203,5,2026-02-06,180,-12.0,M,40
ORD_00217,5,2026-01-29,180,-84.0,M,40
ORD_00250,5,2026-01-24,180,-84.0,M,40
ORD_00384,5,2026-01-22,180,-36.0,M,40
ORD_00501,5,2026-01-26,180,-12.0,M,40
ORD_00511,5,2026-01-14,180,60.0,L,40
ORD_00551,5,2026-01-07,180,-60.0,M,40
ORD_00678,5,2026-01-13,180,-36.0,M,40
ORD_00690,5,2026-01-06,180,-108.0,H,40
ORD_00811,5,2026-01-14,180,-108.0,H,40
ORD_00931,5,2026-01-06,180,-60.0,M,40
ORD_00016,6,2026-01-26,180,-36.0,M,19
ORD_00062,6,2026-01-21,180,-36.0,M,19
ORD_00075,6,2026-01-29,180,-60.0,M,19
ORD_00116,6,2026-02-04,180,132.0,L,19
ORD_00175,6,2026-01-24,180,-60.0,M,19
ORD_00203,6,2026-02-06,180,-12.0,M,19
ORD_00217,6,2026-01-29,180,-84.0,M,19
ORD_00250,6,2026-01-24,180,-84.0,M,19
ORD_00384,6,2026-01-22,180,-36.0,M,19
ORD_00501,6,2026-01-26,180,-12.0,M,19
ORD_00511,6,2026-01-14,180,60.0,L,19
ORD_00551,6,2026-01-07,180,-60.0,M,19
ORD_00678,6,2026-01-13,180,-36.0,M,19
ORD_00690,6,2026-01-06,180,-108.0,H,19
ORD_00811,6,2026-01-14,180,-108.0,H,19
ORD_00931,6,2026-01-06,180,-60.0,M,19
ORD_00016,7,2026-01-26,180,-36.0,M,14
ORD_00062,7,2026-01-21,180,-36.0,M,14
ORD_00075,7,2026-01-29,180,-60.0,M,14
ORD_00116,7,2026-02-04,180,132.0,L,14
ORD_00175,7,2026-01-24,180,-60.0,M,14
ORD_00203,7,2026-02-06,180,-12.0,M,14
ORD_00217,7,2026-01-29,180,-84.0,M,14
ORD_00250,7,2026-01-24,180,-84.0,M,14
ORD_00384,7,2026-01-22,180,-36.0,M,14
ORD_00501,7,2026-01-26,180,-12.0,M,14
ORD_00511,7,2026-01-14,180,60.0,L,14
ORD_00551,7,2026-01-07,180,-60.0,M,14
ORD_00678,7,2026-01-13,180,-36.0,M,14
ORD_00690,7,2026-01-06,180,-108.0,H,14
ORD_00811,7,2026-01-14,180,-108.0,H,14
ORD_00931,7,2026-01-06,180,-60.0,M,14
ORD_00363,1,2026-01-06,192,-72.0,M,19
ORD_00389,1,2026-01-06,192,-168.0,H,19
ORD_00830,1,2026-01-29,192,96.0,L,19
ORD_00363,2,2026-01-06,192,-72.0,M,18
ORD_00389,2,2026-01-06,192,-168.0,H,18
ORD_00830,2,2026-01-29,192,96.0,L,18
ORD_00363,3,2026-01-06,192,-72.0,M,30
ORD_00389,3,2026-01-06,192,-168.0,H,30
ORD_00830,3,2026-01-29,192,96.0,L,30
ORD_00363,4,2026-01-06,192,-72.0,M,33
ORD_00389,4,2026-01-06,192,-168.0,H,33
ORD_00830,4,2026-01-29,192,96.0,L,33
ORD_00363,5,2026-01-06,192,-72.0,M,48
ORD_00389,5,2026-01-06,192,-168.0,H,48
ORD_00830,5,2026-01-29,192,96.0,L,48
ORD_00363,6,2026-01-06,192,-72.0,M,27
ORD_00389,6,2026-01-06,192,-168.0,H,27
ORD_00830,6,2026-01-29,192,96.0,L,27
ORD_00363,7,2026-01-06,192,-72.0,M,17
ORD_00389,7,2026-01-06,192,-168.0,H,17
ORD_00830,7,2026-01-29,192,96.0,L,17
ORD_00095,1,2026-02-02,219,-147.0,H,20
ORD_00210,1,2026-01-28,219,-51.0,M,20
ORD_00735,1,2026-02-01,219,-99.0,M,20
ORD_00095,2,2026-02-02,219,-147.0,H,40
ORD_00210,2,2026-01-28,219,-51.0,M,40
ORD_00735,2,2026-02-01,219,-99.0,M,40
ORD_00095,3,2026-02-02,219,-147.0,H,29
ORD_00210,3,2026-01-28,219,-51.0,M,29
ORD_00735,3,2026-02-01,219,-99.0,M,29
ORD_00095,4,2026-02-02,219,-147.0,H,49
ORD_00210,4,2026-01-28,219,-51.0,M,49
ORD_00735,4,2026-02-01,219,-99.0,M,49
ORD_00095,5,2026-02-02,219,-147.0,H,45
ORD_00210,5,2026-01-28,219,-51.0,M,45
ORD_00735,5,2026-02-01,219,-99.0,M,45
ORD_00095,6,2026-02-02,219,-147.0,H,13
ORD_00210,6,2026-01-28,219,-51.0,M,13
ORD_00735,6,2026-02-01,219,-99.0,M,13
ORD_00095,7,2026-02-02,219,-147.0,H,23
ORD_00210,7,2026-01-28,219,-51.0,M,23
ORD_00735,7,2026-02-01,219,-99.0,M,23
ORD_00006,1,2026-01-22,249,-153.0,M,26
ORD_00089,1,2026-01-08,249,-81.0,M,26
ORD_00173,1,2026-01-08,249,-81.0,M,26
ORD_00191,1,2026-02-04,249,-105.0,M,26
ORD_00260,1,2026-02-07,249,-33.0,L,26
ORD_00321,1,2026-02-03,249,-129.0,M,26
ORD_00361,1,2026-01-15,249,-105.0,M,26
ORD_00423,1,2026-01-27,249,-225.0,H,26
ORD_00452,1,2026-01-20,249,-129.0,M,26
ORD_00462,1,2026-01-26,249,-177.0,H,26
ORD_00480,1,2026-01-07,249,-129.0,M,26
ORD_00560,1,2026-01-08,249,-105.0,M,26
ORD_00604,1,2026-01-15,249,-81.0,M,26
ORD_00669,1,2026-01-20,249,-105.0,M,26
ORD_00776,1,2026-02-05,249,-105.0,M,26
ORD_00801,1,2026-01-18,249,-177.0,H,26
ORD_00879,1,2026-01-31,249,-105.0,M,26
ORD_00912,1,2026-01-12,249,-201.0,H,26
ORD_00935,1,2026-01-07,249,-129.0,M,26
ORD_00943,1,2026-01-21,249,-57.0,L,26
ORD_00953,1,2026-01-10,249,-129.0,M,26
ORD_00994,1,2026-01-24,249,39.0,L,26
ORD_00006,2,2026-01-22,249,-153.0,M,27
ORD_00089,2,2026-01-08,249,-81.0,M,27
ORD_00173,2,2026-01-08,249,-81.0,M,27
ORD_00191,2,2026-02-04,249,-105.0,M,27
ORD_00260,2,2026-02-07,249,-33.0,L,27
ORD_00321,2,2026-02-03,249,-129.0,M,27
ORD_00361,2,2026-01-15,249,-105.0,M,27
ORD_00423,2,2026-01-27,249,-225.0,H,27
ORD_00452,2,2026-01-20,249,-129.0,M,27
ORD_00462,2,2026-01-26,249,-177.0,H,27
ORD_00480,2,2026-01-07,249,-129.0,M,27
ORD_00560,2,2026-01-08,249,-105.0,M,27
ORD_00604,2,2026-01-15,249,-81.0,M,27
ORD_00669,2,2026-01-20,249,-105.0,M,27
ORD_00776,2,2026-02-05,249,-105.0,M,27
ORD_00801,2,2026-01-18,249,-177.0,H,27
ORD_00879,2,2026-01-31,249,-105.0,M,27
ORD_00912,2,2026-01-12,249,-201.0,H,27
ORD_00935,2,2026-01-07,249,-129.0,M,27
ORD_00943,2,2026-01-21,249,-57.0,L,27
ORD_00953,2,2026-01-10,249,-129.0,M,27
ORD_00994,2,2026-01-24,249,39.0,L,27
ORD_00006,3,2026-01-22,249,-153.0,M,38
ORD_00089,3,2026-01-08,249,-81.0,M,38
ORD_00173,3,2026-01-08,249,-81.0,M,38
ORD_00191,3,2026-02-04,249,-105.0,M,38
ORD_00260,3,2026-02-07,249,-33.0,L,38
ORD_00321,3,2026-02-03,249,-129.0,M,38
ORD_00361,3,2026-01-15,249,-105.0,M,38
ORD_00423,3,2026-01-27,249,-225.0,H,38
ORD_00452,3,2026-01-20,249,-129.0,M,38
ORD_00462,3,2026-01-26,249,-177.0,H,38
ORD_00480,3,2026-01-07,249,-129.0,M,38
ORD_00560,3,2026-01-08,249,-105.0,M,38
ORD_00604,3,2026-01-15,249,-81.0,M,38
ORD_00669,3,2026-01-20,249,-105.0,M,38
ORD_00776,3,2026-02-05,249,-105.0,M,38
ORD_00801,3,2026-01-18,249,-177.0,H,38
ORD_00879,3,2026-01-31,249,-105.0,M,38
ORD_00912,3,2026-01-12,249,-201.0,H,38
ORD_00935,3,2026-01-07,249,-129.0,M,38
ORD_00943,3,2026-01-21,249,-57.0,L,38
ORD_00953,3,2026-01-10,249,-129.0,M,38
ORD_00994,3,2026-01-24,249,39.0,L,38
ORD_00006,4,2026-01-22,249,-153.0,M,27
ORD_00089,4,2026-01-08,249,-81.0,M,27
ORD_00173,4,2026-01-08,249,-81.0,M,27
ORD_00191,4,2026-02-04,249,-105.0,M,27
ORD_00260,4,2026-02-07,249,-33.0,L,27
ORD_00321,4,2026-02-03,249,-129.0,M,27
ORD_00361,4,2026-01-15,249,-105.0,M,27
ORD_00423,4,2026-01-27,249,-225.0,H,27
ORD_00452,4,2026-01-20,249,-129.0,M,27
ORD_00462,4,2026-01-26,249,-177.0,H,27
ORD_00480,4,2026-01-07,249,-129.0,M,27
ORD_00560,4,2026-01-08,249,-105.0,M,27
ORD_00604,4,2026-01-15,249,-81.0,M,27
ORD_00669,4,2026-01-20,249,-105.0,M,27
ORD_00776,4,2026-02-05,249,-105.0,M,27
ORD_00801,4,2026-01-18,249,-177.0,H,27
ORD_00879,4,2026-01-31,249,-105.0,M,27
ORD_00912,4,2026-01-12,249,-201.0,H,27
ORD_00935,4,2026-01-07,249,-129.0,M,27
ORD_00943,4,2026-01-21,249,-57.0,L,27
ORD_00953,4,2026-01-10,249,-129.0,M,27
ORD_00994,4,2026-01-24,249,39.0,L,27
ORD_00006,5,2026-01-22,249,-153.0,M,89
ORD_00089,5,2026-01-08,249,-81.0,M,89
ORD_00173,5,2026-01-08,249,-81.0,M,89
ORD_00191,5,2026-02-04,249,-105.0,M,89
ORD_00260,5,2026-02-07,249,-33.0,L,89
ORD_00321,5,2026-02-03,249,-129.0,M,89
ORD_00361,5,2026-01-15,249,-105.0,M,89
ORD_00423,5,2026-01-27,249,-225.0,H,89
ORD_00452,5,2026-01-20,249,-129.0,M,89
ORD_00462,5,2026-01-26,249,-177.0,H,89
ORD_00480,5,2026-01-07,249,-129.0,M,89
ORD_00560,5,2026-01-08,249,-105.0,M,89
ORD_00604,5,2026-01-15,249,-81.0,M,89
ORD_00669,5,2026-01-20,249,-105.0,M,89
ORD_00776,5,2026-02-05,249,-105.0,M,89
ORD_00801,5,2026-01-18,249,-177.0,H,89
ORD_00879,5,2026-01-31,249,-105.0,M,89
ORD_00912,5,2026-01-12,249,-201.0,H,89
ORD_00935,5,2026-01-07,249,-129.0,M,89
ORD_00943,5,2026-01-21,249,-57.0,L,89
ORD_00953,5,2026-01-10,249,-129.0,M,89
ORD_00994,5,2026-01-24,249,39.0,L,89
ORD_00006,6,2026-01-22,249,-153.0,M,12
ORD_00089,6,2026-01-08,249,-81.0,M,12
ORD_00173,6,2026-01-08,249,-81.0,M,12
ORD_00191,6,2026-02-04,249,-105.0,M,12
ORD_00260,6,2026-02-07,249,-33.0,L,12
ORD_00321,6,2026-02-03,249,-129.0,M,12
ORD_00361,6,2026-01-15,249,-105.0,M,12
ORD_00423,6,2026-01-27,249,-225.0,H,12
ORD_00452,6,2026-01-20,249,-129.0,M,12
ORD_00462,6,2026-01-26,249,-177.0,H,12
ORD_00480,6,2026-01-07,249,-129.0,M,12
ORD_00560,6,2026-01-08,249,-105.0,M,12
ORD_00604,6,2026-01-15,249,-81.0,M,12
ORD_00669,6,2026-01-20,249,-105.0,M,12
ORD_00776,6,2026-02-05,249,-105.0,M,12
ORD_00801,6,2026-01-18,249,-177.0,H,12
ORD_00879,6,2026-01-31,249,-105.0,M,12
ORD_00912,6,2026-01-12,249,-201.0,H,12
ORD_00935,6,2026-01-07,249,-129.0,M,12
ORD_00943,6,2026-01-21,249,-57.0,L,12
ORD_00953,6,2026-01-10,249,-129.0,M,12
ORD_00994,6,2026-01-24,249,39.0,L,12
ORD_00006,7,2026-01-22,249,-153.0,M,30
ORD_00089,7,2026-01-08,249,-81.0,M,30
ORD_00173,7,2026-01-08,249,-81.0,M,30
ORD_00191,7,2026-02-04,249,-105.0,M,30
ORD_00260,7,2026-02-07,249,-33.0,L,30
ORD_00321,7,2026-02-03,249,-129.0,M,30
ORD_00361,7,2026-01-15,249,-105.0,M,30
ORD_00423,7,2026-01-27,249,-225.0,H,30
ORD_00452,7,2026-01-20,249,-129.0,M,30
ORD_00462,7,2026-01-26,249,-177.0,H,30
ORD_00480,7,2026-01-07,249,-129.0,M,30
ORD_00560,7,2026-01-08,249,-105.0,M,30
ORD_00604,7,2026-01-15,249,-81.0,M,30
ORD_00669,7,2026-01-20,249,-105.0,M,30
ORD_00776,7,2026-02-05,249,-105.0,M,30
ORD_00801,7,2026-01-18,249,-177.0,H,30
ORD_00879,7,2026-01-31,249,-105.0,M,30
ORD_00912,7,2026-01-12,249,-201.0,H,30
ORD_00935,7,2026-01-07,249,-129.0,M,30
ORD_00943,7,2026-01-21,249,-57.0,L,30
ORD_00953,7,2026-01-10,249,-129.0,M,30
ORD_00994,7,2026-01-24,249,39.0,L,30
ORD_00057,1,2026-01-11,252,-84.0,M,26
ORD_00064,1,2026-01-27,252,-156.0,M,26
ORD_00239,1,2026-01-22,252,-132.0,M,26
ORD_00371,1,2026-01-31,252,-108.0,M,26
ORD_00850,1,2026-01-08,252,-108.0,M,26
ORD_00057,2,2026-01-11,252,-84.0,M,43
ORD_00064,2,2026-01-27,252,-156.0,M,43
ORD_00239,2,2026-01-22,252,-132.0,M,43
ORD_00371,2,2026-01-31,252,-108.0,M,43
ORD_00850,2,2026-01-08,252,-108.0,M,43
ORD_00057,3,2026-01-11,252,-84.0,M,26
ORD_00064,3,2026-01-27,252,-156.0,M,26
ORD_00239,3,2026-01-22,252,-132.0,M,26
ORD_00371,3,2026-01-31,252,-108.0,M,26
ORD_00850,3,2026-01-08,252,-108.0,M,26
ORD_00057,4,2026-01-11,252,-84.0,M,22
ORD_00064,4,2026-01-27,252,-156.0,M,22
ORD_00239,4,2026-01-22,252,-132.0,M,22
ORD_00371,4,2026-01-31,252,-108.0,M,22
ORD_00850,4,2026-01-08,252,-108.0,M,22
ORD_00057,5,2026-01-11,252,-84.0,M,24
ORD_00064,5,2026-01-27,252,-156.0,M,24
ORD_00239,5,2026-01-22,252,-132.0,M,24
ORD_00371,5,2026-01-31,252,-108.0,M,24
ORD_00850,5,2026-01-08,252,-108.0,M,24
ORD_00057,6,2026-01-11,252,-84.0,M,52
ORD_00064,6,2026-01-27,252,-156.0,M,52
ORD_00239,6,2026-01-22,252,-132.0,M,52
ORD_00371,6,2026-01-31,252,-108.0,M,52
ORD_00850,6,2026-01-08,252,-108.0,M,52
ORD_00057,7,2026-01-11,252,-84.0,M,29
ORD_00064,7,2026-01-27,252,-156.0,M,29
ORD_00239,7,2026-01-22,252,-132.0,M,29
ORD_00371,7,2026-01-31,252,-108.0,M,29
ORD_00850,7,2026-01-08,252,-108.0,M,29
ORD_00057,8,2026-01-11,252,-84.0,M,30
ORD_00064,8,2026-01-27,252,-156.0,M,30
ORD_00239,8,2026-01-22,252,-132.0,M,30
ORD_00371,8,2026-01-31,252,-108.0,M,30
ORD_00850,8,2026-01-08,252,-108.0,M,30
ORD_00009,1,2026-01-18,223,-103.0,M,15
ORD_00030,1,2026-01-23,223,-199.0,H,15
ORD_00079,1,2026-01-25,223,-175.0,H,15
ORD_00102,1,2026-01-08,223,-55.0,M,15
ORD_00137,1,2026-01-07,223,-79.0,M,15
ORD_00142,1,2026-01-30,223,-127.0,M,15
ORD_00172,1,2026-01-08,223,-55.0,M,15
ORD_00207,1,2026-01-12,223,-103.0,M,15
ORD_00219,1,2026-02-04,223,-79.0,M,15
ORD_00230,1,2026-01-09,223,-103.0,M,15
ORD_00267,1,2026-01-18,223,-127.0,M,15
ORD_00329,1,2026-01-28,223,-79.0,M,15
ORD_00339,1,2026-01-25,223,-79.0,M,15
ORD_00346,1,2026-01-30,223,-127.0,M,15
ORD_00393,1,2026-01-23,223,-151.0,H,15
ORD_00477,1,2026-01-24,223,-55.0,M,15
ORD_00486,1,2026-01-30,223,-55.0,M,15
ORD_00547,1,2026-01-25,223,-79.0,M,15
ORD_00634,1,2026-01-09,223,-55.0,M,15
ORD_00653,1,2026-02-01,223,-79.0,M,15
ORD_00659,1,2026-02-08,223,17.0,L,15
ORD_00698,1,2026-01-12,223,-103.0,M,15
ORD_00781,1,2026-02-01,223,-55.0,M,15
ORD_00819,1,2026-01-30,223,-55.0,M,15
ORD_00839,1,2026-01-24,223,-55.0,M,15
ORD_00840,1,2026-01-11,223,-79.0,M,15
ORD_00862,1,2026-01-11,223,-79.0,M,15
ORD_00907,1,2026-01-08,223,-175.0,H,15
ORD_00909,1,2026-01-21,223,113.0,L,15
ORD_00995,1,2026-01-19,223,-55.0,M,15
ORD_00009,2,2026-01-18,223,-103.0,M,29
ORD_00030,2,2026-01-23,223,-199.0,H,29
ORD_00079,2,2026-01-25,223,-175.0,H,29
ORD_00102,2,2026-01-08,223,-55.0,M,29
ORD_00137,2,2026-01-07,223,-79.0,M,29
ORD_00142,2,2026-01-30,223,-127.0,M,29
ORD_00172,2,2026-01-08,223,-55.0,M,29
ORD_00207,2,2026-01-12,223,-103.0,M,29
ORD_00219,2,2026-02-04,223,-79.0,M,29
ORD_00230,2,2026-01-09,223,-103.0,M,29
ORD_00267,2,2026-01-18,223,-127.0,M,29
ORD_00329,2,2026-01-28,223,-79.0,M,29
ORD_00339,2,2026-01-25,223,-79.0,M,29
ORD_00346,2,2026-01-30,223,-127.0,M,29
ORD_00393,2,2026-01-23,223,-151.0,H,29
ORD_00477,2,2026-01-24,223,-55.0,M,29
ORD_00486,2,2026-01-30,223,-55.0,M,29
ORD_00547,2,2026-01-25,223,-79.0,M,29
ORD_00634,2,2026-01-09,223,-55.0,M,29
ORD_00653,2,2026-02-01,223,-79.0,M,29
ORD_00659,2,2026-02-08,223,17.0,L,29
ORD_00698,2,2026-01-12,223,-103.0,M,29
ORD_00781,2,2026-02-01,223,-55.0,M,29
ORD_00819,2,2026-01-30,223,-55.0,M,29
ORD_00839,2,2026-01-24,223,-55.0,M,29
ORD_00840,2,2026-01-11,223,-79.0,M,29
ORD_00862,2,2026-01-11,223,-79.0,M,29
ORD_00907,2,2026-01-08,223,-175.0,H,29
ORD_00909,2,2026-01-21,223,113.0,L,29
ORD_00995,2,2026-01-19,223,-55.0,M,29
ORD_00009,3,2026-01-18,223,-103.0,M,39
ORD_00030,3,2026-01-23,223,-199.0,H,39
ORD_00079,3,2026-01-25,223,-175.0,H,39
ORD_00102,3,2026-01-08,223,-55.0,M,39
ORD_00137,3,2026-01-07,223,-79.0,M,39
ORD_00142,3,2026-01-30,223,-127.0,M,39
ORD_00172,3,2026-01-08,223,-55.0,M,39
ORD_00207,3,2026-01-12,223,-103.0,M,39
ORD_00219,3,2026-02-04,223,-79.0,M,39
ORD_00230,3,2026-01-09,223,-103.0,M,39
ORD_00267,3,2026-01-18,223,-127.0,M,39
ORD_00329,3,2026-01-28,223,-79.0,M,39
ORD_00339,3,2026-01-25,223,-79.0,M,39
ORD_00346,3,2026-01-30,223,-127.0,M,39
ORD_00393,3,2026-01-23,223,-151.0,H,39
ORD_00477,3,2026-01-24,223,-55.0,M,39
ORD_00486,3,2026-01-30,223,-55.0,M,39
ORD_00547,3,2026-01-25,223,-79.0,M,39
ORD_00634,3,2026-01-09,223,-55.0,M,39
ORD_00653,3,2026-02-01,223,-79.0,M,39
ORD_00659,3,2026-02-08,223,17.0,L,39
ORD_00698,3,2026-01-12,223,-103.0,M,39
ORD_00781,3,2026-02-01,223,-55.0,M,39
ORD_00819,3,2026-01-30,223,-55.0,M,39
ORD_00839,3,2026-01-24,223,-55.0,M,39
ORD_00840,3,2026-01-11,223,-79.0,M,39
ORD_00862,3,2026-01-11,223,-79.0,M,39
ORD_00907,3,2026-01-08,223,-175.0,H,39
ORD_00909,3,2026-01-21,223,113.0,L,39
ORD_00995,3,2026-01-19,223,-55.0,M,39
ORD_00009,4,2026-01-18,223,-103.0,M,34
ORD_00030,4,2026-01-23,223,-199.0,H,34
ORD_00079,4,2026-01-25,223,-175.0,H,34
ORD_00102,4,2026-01-08,223,-55.0,M,34
ORD_00137,4,2026-01-07,223,-79.0,M,34
ORD_00142,4,2026-01-30,223,-127.0,M,34
ORD_00172,4,2026-01-08,223,-55.0,M,34
ORD_00207,4,2026-01-12,223,-103.0,M,34
ORD_00219,4,2026-02-04,223,-79.0,M,34
ORD_00230,4,2026-01-09,223,-103.0,M,34
ORD_00267,4,2026-01-18,223,-127.0,M,34
ORD_00329,4,2026-01-28,223,-79.0,M,34
ORD_00339,4,2026-01-25,223,-79.0,M,34
ORD_00346,4,2026-01-30,223,-127.0,M,34
ORD_00393,4,2026-01-23,223,-151.0,H,34
ORD_00477,4,2026-01-24,223,-55.0,M,34
ORD_00486,4,2026-01-30,223,-55.0,M,34
ORD_00547,4,2026-01-25,223,-79.0,M,34
ORD_00634,4,2026-01-09,223,-55.0,M,34
ORD_00653,4,2026-02-01,223,-79.0,M,34
